project_id,area_sqft,floors,bedrooms,bathrooms,location,location_tier,location_encoded,quality_tier,quality_encoded,construction_type,total_cost,cost_per_sqft,cement_cost,steel_cost,labor_cost,data_source
PROJ_house-price-dataset-of-india_House Price India_cleaned_9393,1820,2.0,3,3.5,1820,Tier2,1,8,2,Residential,499950,274.6978021978022,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_7278,1520,2.0,3,2.5,1520,Tier2,1,7,2,Residential,375000,246.71052631578948,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_1303,3680,1.0,4,3.0,3680,Tier2,1,10,2,Residential,980000,266.30434782608694,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_8448,1490,1.0,3,1.75,1490,Tier2,1,8,2,Residential,685650,460.1677852348993,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_5703,2550,1.5,3,2.5,2550,Tier2,1,7,2,Residential,675000,264.70588235294116,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_7449,2210,1.0,2,2.25,2210,Tier2,1,8,2,Residential,614306,277.96651583710405,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_12899,2080,1.0,3,2.5,2080,Tier2,1,8,2,Residential,418000,200.96153846153845,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_9511,1280,2.0,2,2.25,1280,Tier2,1,7,2,Residential,364000,284.375,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_14238,1670,1.0,3,2.5,1670,Tier2,1,7,2,Residential,375000,224.55089820359282,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_10668,2890,2.0,4,2.75,2890,Tier2,1,10,2,Residential,795000,275.0865051903114,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_12194,1420,2.0,3,2.5,1420,Tier2,1,8,2,Residential,290000,204.22535211267606,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_1323,1030,1.0,2,1.5,1030,Tier2,1,7,2,Residential,595000,577.6699029126214,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_8714,2040,2.0,3,2.25,2040,Tier2,1,9,2,Residential,730000,357.84313725490193,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0015,2820,2.0,4,2.5,2820,Tier2,1,9,2,Residential,625000,221.63120567375887,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0195,2000,2.0,4,2.5,2000,Tier2,1,8,2,Residential,513000,256.5,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_3383,2420,2.0,4,2.25,2420,Tier2,1,9,2,Residential,998000,412.39669421487605,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0174,930,1.0,2,1.0,930,Tier2,1,6,2,Residential,675000,725.8064516129032,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_1664,1950,1.0,3,1.75,1950,Tier2,1,8,2,Residential,412000,211.28205128205127,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_8315,800,1.5,1,1.0,800,Tier2,1,5,2,Residential,375000,468.75,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_14443,1980,2.0,3,2.5,1980,Tier2,1,7,2,Residential,455000,229.7979797979798,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6586,930,1.0,2,1.0,930,Tier2,1,6,2,Residential,230950,248.33333333333334,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_7148,2240,1.0,4,2.0,2240,Tier2,1,8,2,Residential,649000,289.73214285714283,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_13376,1800,1.0,3,1.75,1800,Tier2,1,7,2,Residential,500000,277.77777777777777,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_2683,2920,1.0,5,2.75,2920,Tier2,1,8,2,Residential,850000,291.09589041095893,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_3543,2070,2.0,4,2.5,2070,Tier2,1,8,2,Residential,578000,279.22705314009664,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6705,1780,1.0,2,1.75,1780,Tier2,1,7,2,Residential,639950,359.52247191011236,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_1700,5700,1.0,6,2.75,5700,Tier2,1,10,2,Residential,1390000,243.859649122807,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_8706,2840,1.0,4,3.5,2840,Tier2,1,10,2,Residential,840000,295.77464788732397,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_7587,890,1.0,3,1.0,890,Tier2,1,7,2,Residential,328000,368.53932584269666,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_1673,910,1.0,2,1.0,910,Tier2,1,7,2,Residential,389000,427.4725274725275,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_3117,4910,2.0,3,3.0,4910,Tier2,1,10,2,Residential,1080000,219.959266802444,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_4841,1322,2.0,3,2.25,1322,Tier2,1,8,2,Residential,350000,264.750378214826,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11791,1780,1.5,3,1.0,1780,Tier2,1,6,2,Residential,375000,210.67415730337078,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_2645,1850,1.0,3,1.75,1850,Tier2,1,6,2,Residential,459950,248.6216216216216,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6889,3120,1.0,3,2.0,3120,Tier2,1,9,2,Residential,855000,274.03846153846155,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_8046,2470,1.0,4,2.5,2470,Tier2,1,7,2,Residential,635000,257.085020242915,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_9194,1950,3.0,2,2.75,1950,Tier2,1,8,2,Residential,555000,284.61538461538464,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_9012,1030,1.5,3,1.0,1030,Tier2,1,5,2,Residential,209900,203.7864077669903,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_8560,1300,1.0,3,1.75,1300,Tier2,1,7,2,Residential,445950,343.03846153846155,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_10523,2601,2.0,4,2.5,2601,Tier2,1,9,2,Residential,625000,240.29219530949635,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_13813,2560,1.0,3,2.25,2560,Tier2,1,8,2,Residential,565000,220.703125,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_4494,2500,2.0,3,2.5,2500,Tier2,1,9,2,Residential,565000,226.0,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0544,2120,1.0,4,1.75,2120,Tier2,1,7,2,Residential,582000,274.52830188679246,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11113,1740,2.0,3,2.5,1740,Tier2,1,9,2,Residential,601000,345.4022988505747,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_1473,910,1.0,2,1.0,910,Tier2,1,7,2,Residential,405000,445.05494505494505,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11203,1820,1.0,3,1.75,1820,Tier2,1,7,2,Residential,423000,232.41758241758242,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_7672,1920,1.0,3,2.25,1920,Tier2,1,8,2,Residential,515000,268.2291666666667,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_1330,1830,1.0,3,2.0,1830,Tier2,1,8,2,Residential,550000,300.5464480874317,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_5804,2610,1.5,3,3.25,2610,Tier2,1,9,2,Residential,925000,354.4061302681992,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0974,1580,2.0,4,2.0,1580,Tier2,1,6,2,Residential,333000,210.7594936708861,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_7518,2930,2.0,3,2.25,2930,Tier2,1,11,2,Residential,1390000,474.40273037542664,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_9466,2330,1.0,3,1.75,2330,Tier2,1,8,2,Residential,680000,291.84549356223175,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_1172,850,1.0,2,0.75,850,Tier2,1,6,2,Residential,360000,423.52941176470586,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_5018,1710,1.0,2,1.75,1710,Tier2,1,7,2,Residential,475000,277.77777777777777,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_2954,1430,3.0,2,2.5,1430,Tier2,1,8,2,Residential,485000,339.16083916083915,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_14109,1560,3.0,3,2.0,1560,Tier2,1,8,2,Residential,500000,320.5128205128205,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0054,1340,1.5,3,1.5,1340,Tier2,1,7,2,Residential,313000,233.5820895522388,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_5692,3420,2.0,4,2.5,3420,Tier2,1,9,2,Residential,890900,260.4970760233918,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_7450,2060,2.0,3,2.5,2060,Tier2,1,8,2,Residential,610000,296.11650485436894,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_12100,1390,2.0,3,1.75,1390,Tier2,1,7,2,Residential,290000,208.63309352517985,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6254,3360,2.0,5,3.25,3360,Tier2,1,9,2,Residential,829995,247.02232142857142,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_4264,1740,1.5,3,1.5,1740,Tier2,1,7,2,Residential,555000,318.9655172413793,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_5723,1120,1.0,2,1.0,1120,Tier2,1,7,2,Residential,540000,482.14285714285717,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_1705,3060,2.0,3,2.25,3060,Tier2,1,10,2,Residential,860000,281.0457516339869,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0388,960,2.0,2,1.5,960,Tier2,1,7,2,Residential,358000,372.9166666666667,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_12886,2440,1.0,3,1.5,2440,Tier2,1,7,2,Residential,550000,225.40983606557376,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6026,980,1.0,2,1.0,980,Tier2,1,7,2,Residential,535000,545.9183673469388,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_4458,2000,1.0,4,1.75,2000,Tier2,1,7,2,Residential,810000,405.0,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6469,2040,2.0,4,2.5,2040,Tier2,1,8,2,Residential,545000,267.15686274509807,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6258,3250,2.0,4,2.5,3250,Tier2,1,10,2,Residential,791500,243.53846153846155,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_7790,1710,1.0,4,1.75,1710,Tier2,1,8,2,Residential,430000,251.46198830409358,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11116,1490,1.5,4,3.0,1490,Tier2,1,7,2,Residential,570000,382.5503355704698,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_4833,1640,2.0,3,2.25,1640,Tier2,1,6,2,Residential,390000,237.8048780487805,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_10876,1780,1.5,4,2.0,1780,Tier2,1,7,2,Residential,395000,221.91011235955057,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_4599,2170,2.0,4,2.25,2170,Tier2,1,7,2,Residential,655000,301.84331797235023,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_7269,1960,1.0,5,1.75,1960,Tier2,1,7,2,Residential,415000,211.73469387755102,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_1399,2130,1.0,3,2.0,2130,Tier2,1,8,2,Residential,880000,413.1455399061033,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_5382,2380,1.0,4,2.5,2380,Tier2,1,9,2,Residential,835100,350.88235294117646,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_1322,1960,1.5,3,2.75,1960,Tier2,1,7,2,Residential,599000,305.61224489795916,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_13821,1680,1.0,3,1.75,1680,Tier2,1,7,2,Residential,466000,277.3809523809524,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11411,2780,3.0,3,2.75,2780,Tier2,1,10,2,Residential,1250000,449.64028776978415,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_7978,2790,1.0,3,2.5,2790,Tier2,1,8,2,Residential,640000,229.39068100358423,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_4099,2160,1.0,4,2.75,2160,Tier2,1,7,2,Residential,550000,254.62962962962962,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_10499,1390,1.0,1,1.0,1390,Tier2,1,6,2,Residential,400000,287.76978417266184,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_8710,2540,1.0,4,2.5,2540,Tier2,1,10,2,Residential,775000,305.11811023622045,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_12879,2120,2.0,4,2.5,2120,Tier2,1,9,2,Residential,637250,300.58962264150944,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11151,1330,1.0,3,2.25,1330,Tier2,1,7,2,Residential,295000,221.8045112781955,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_12225,2490,2.0,3,2.25,2490,Tier2,1,8,2,Residential,590000,236.94779116465864,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6285,1940,2.0,3,2.5,1940,Tier2,1,8,2,Residential,488000,251.5463917525773,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11304,1610,1.0,3,2.5,1610,Tier2,1,7,2,Residential,390000,242.2360248447205,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_5207,2480,2.0,3,2.5,2480,Tier2,1,8,2,Residential,498000,200.80645161290323,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_2554,1510,1.5,3,1.0,1510,Tier2,1,7,2,Residential,545000,360.92715231788077,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_12024,1470,1.0,3,1.75,1470,Tier2,1,7,2,Residential,328000,223.12925170068027,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_2926,1540,3.0,3,3.25,1540,Tier2,1,9,2,Residential,690000,448.05194805194805,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_5798,3010,2.0,4,2.75,3010,Tier2,1,9,2,Residential,1090000,362.1262458471761,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_2710,2810,1.0,4,2.5,2810,Tier2,1,8,2,Residential,825000,293.5943060498221,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11363,1510,1.0,3,1.75,1510,Tier2,1,7,2,Residential,360000,238.41059602649005,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_9878,1570,1.5,2,1.0,1570,Tier2,1,8,2,Residential,998500,635.9872611464968,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0098,2490,2.0,3,2.5,2490,Tier2,1,9,2,Residential,705380,283.285140562249,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_3344,1060,1.0,2,1.0,1060,Tier2,1,6,2,Residential,299995,283.0141509433962,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_12528,2560,1.0,4,2.75,2560,Tier2,1,8,2,Residential,740000,289.0625,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0602,3190,2.0,3,3.25,3190,Tier2,1,9,2,Residential,757000,237.3040752351097,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_7150,2580,2.0,3,2.5,2580,Tier2,1,9,2,Residential,640000,248.06201550387595,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11338,1920,1.5,4,1.0,1920,Tier2,1,7,2,Residential,535000,278.6458333333333,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11656,820,1.0,2,1.0,820,Tier2,1,7,2,Residential,478000,582.9268292682926,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_2234,4250,2.0,4,2.5,4250,Tier2,1,9,2,Residential,1340000,315.29411764705884,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0340,2920,1.0,4,3.0,2920,Tier2,1,8,2,Residential,1050000,359.5890410958904,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_1117,3660,2.5,4,3.25,3660,Tier2,1,10,2,Residential,1510000,412.56830601092895,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_4405,1210,2.0,2,1.75,1210,Tier2,1,8,2,Residential,357562,295.5057851239669,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_1410,3790,2.0,3,3.25,3790,Tier2,1,10,2,Residential,1600000,422.16358839050133,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_4238,5430,2.0,4,3.0,5430,Tier2,1,10,2,Residential,1360000,250.46040515653775,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_9827,2090,1.0,3,1.0,2090,Tier2,1,8,2,Residential,478500,228.94736842105263,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_6681,3130,3.0,4,3.5,3130,Tier2,1,10,2,Residential,1010000,322.68370607028754,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_2326,5270,2.0,5,3.25,5270,Tier2,1,10,2,Residential,1800000,341.5559772296015,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_3047,1240,3.0,3,2.25,1240,Tier2,1,8,2,Residential,543000,437.9032258064516,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_2570,1710,1.5,3,1.0,1710,Tier2,1,7,2,Residential,440000,257.3099415204678,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_2974,1100,1.0,2,1.0,1100,Tier2,1,7,2,Residential,343566,312.33272727272725,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_9329,1320,1.0,3,1.5,1320,Tier2,1,7,2,Residential,300000,227.27272727272728,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_7436,2320,1.0,4,2.5,2320,Tier2,1,9,2,Residential,824000,355.17241379310343,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_1934,1170,1.0,2,1.0,1170,Tier2,1,7,2,Residential,295000,252.13675213675214,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11537,3550,2.0,5,3.5,3550,Tier2,1,9,2,Residential,810000,228.16901408450704,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_9992,1790,2.0,3,2.5,1790,Tier2,1,8,2,Residential,366000,204.46927374301677,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_12144,3040,2.0,4,2.5,3040,Tier2,1,10,2,Residential,725000,238.48684210526315,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_8522,1700,1.0,2,1.75,1700,Tier2,1,8,2,Residential,895000,526.4705882352941,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_14141,1180,1.0,3,1.0,1180,Tier2,1,7,2,Residential,255000,216.10169491525423,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_13082,1540,1.0,3,1.5,1540,Tier2,1,7,2,Residential,325500,211.36363636363637,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_7706,1260,1.0,3,1.75,1260,Tier2,1,7,2,Residential,349500,277.3809523809524,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_2298,1060,2.0,2,1.75,1060,Tier2,1,7,2,Residential,352750,332.7830188679245,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_4462,2910,1.0,4,2.75,2910,Tier2,1,9,2,Residential,749950,257.7147766323024,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_3440,1070,1.0,3,1.75,1070,Tier2,1,7,2,Residential,415000,387.85046728971963,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_2856,1230,1.0,2,1.0,1230,Tier2,1,7,2,Residential,435000,353.6585365853659,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_8523,3820,2.0,3,3.5,3820,Tier2,1,9,2,Residential,830000,217.27748691099475,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_5961,1590,1.0,4,2.0,1590,Tier2,1,8,2,Residential,337000,211.9496855345912,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_14282,2660,1.0,4,2.25,2660,Tier2,1,8,2,Residential,625000,234.9624060150376,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_4679,2780,1.0,5,2.5,2780,Tier2,1,8,2,Residential,582000,209.3525179856115,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0168,3740,2.0,4,2.0,3740,Tier2,1,9,2,Residential,860000,229.94652406417111,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_9109,1910,1.5,4,1.5,1910,Tier2,1,7,2,Residential,657500,344.24083769633506,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_7528,2880,2.0,5,2.0,2880,Tier2,1,8,2,Residential,780000,270.8333333333333,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_10622,1180,2.0,2,1.5,1180,Tier2,1,8,2,Residential,399500,338.5593220338983,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_13313,830,2.0,2,1.5,830,Tier2,1,7,2,Residential,350000,421.68674698795184,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_4806,2120,2.0,3,2.5,2120,Tier2,1,7,2,Residential,559950,264.12735849056605,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_0845,2020,1.0,2,1.0,2020,Tier2,1,7,2,Residential,720000,356.43564356435644,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_3023,3010,2.0,4,2.75,3010,Tier2,1,11,2,Residential,775000,257.4750830564784,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_10129,1995,3.0,3,2.5,1995,Tier2,1,8,2,Residential,505000,253.1328320802005,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_10721,1280,1.5,3,1.5,1280,Tier2,1,5,2,Residential,279000,217.96875,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_13395,1050,2.0,2,1.5,1050,Tier2,1,8,2,Residential,375000,357.14285714285717,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_14067,1380,1.0,3,1.75,1380,Tier2,1,7,2,Residential,375000,271.7391304347826,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_3132,3150,2.0,4,2.75,3150,Tier2,1,9,2,Residential,800000,253.96825396825398,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_5841,1690,2.0,3,2.5,1690,Tier2,1,7,2,Residential,455800,269.70414201183434,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_8577,1570,1.0,3,1.75,1570,Tier2,1,7,2,Residential,359950,229.2675159235669,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_4830,1510,2.0,2,1.75,1510,Tier2,1,8,2,Residential,406500,269.20529801324506,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_9768,1030,1.0,2,1.0,1030,Tier2,1,6,2,Residential,455000,441.747572815534,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_1026,2480,2.0,3,2.5,2480,Tier2,1,7,2,Residential,620000,250.0,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_11916,1870,1.0,3,2.0,1870,Tier2,1,8,2,Residential,580000,310.16042780748666,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_1411,3070,2.0,4,3.75,3070,Tier2,1,9,2,Residential,1570000,511.40065146579803,0.0,0.0,0.0,Unknown
PROJ_house-price-dataset-of-india_House Price India_cleaned_1143,2540,2.0,3,2.5,2540,Tier2,1,9,2,Residential,567000,223.22834645669292,0.0,0.0,0.0,Unknown
